section_id,course_id,name,status,start_date,end_date,account_id
KU_MADD_2024_HØST,KU_MADD_2024_HØST,"MADD, kull24",active,,,
KU_MADD_2025_HØST,KU_MADD_2025_HØST,"MADD, kull25",active,,,
KU_MADI_2023_HØST,KU_MADI_2023_HØST,"MADI, kull23",active,,,
KU_MADI_2024_HØST,KU_MADI_2024_HØST,"MADI, kull24",active,,,
KU_MADI_2025_HØST,KU_MADI_2025_HØST,"MADI, kull25",active,,,
KU_MADL_2020_HØST,KU_MADL_2020_HØST,Master i organisasjon og ledelse,active,,,
KU_MADL_2021_HØST,KU_MADL_2021_HØST,Master i organisasjon og ledelse,active,,,
KU_MADL_2022_HØST,KU_MADL_2022_HØST,Master i organisasjon og ledelse,active,,,
KU_MADL_2023_HØST,KU_MADL_2023_HØST,Master i organisasjon og ledelse,active,,,
KU_MADL_2024_HØST,KU_MADL_2024_HØST,Masterstudium i organisasjon og leiing,active,,,
KU_MADL_2025_HØST,KU_MADL_2025_HØST,Masterstudium i org. og leiing H25,active,,,
KU_MA-FYS_2018_HØST,KU_MA-FYS_2018_HØST,Master i klinisk fysioterapi - kull 18,active,,,
KU_MA-FYS_2020_HØST,KU_MA-FYS_2020_HØST,Master i klinisk fysioterapi,active,,,
KU_MA-FYS_2022_HØST,KU_MA-FYS_2022_HØST,Master i klinisk fysioterapi,active,,,
KU_MA-FYS_2022_VÅR,KU_MA-FYS_2022_VÅR,Master i klinisk fysioterapi,active,,,
KU_MA-FYS_2024_HØST,KU_MA-FYS_2024_HØST,Mastergrad i klinisk fysioterapi,active,,,
KU_MAHEL_2023_HØST,KU_MAHEL_2023_HØST,Master i helsesykepleie - Kull 23,active,,,
KU_MAHEL_2024_HØST,KU_MAHEL_2024_HØST,Master i helsesykepleie - Kull 24,active,,,
KU_MAHEL_2025_HØST,KU_MAHEL_2025_HØST,Master i helsesykepleie - Kull 25,active,,,
KU_MA-INND_2020_HØST,KU_MA-INND_2020_HØST,MA-INND kull 20,active,,,
KU_MA-INND_2021_HØST,KU_MA-INND_2021_HØST,MA-INND kull 21,active,,,
KU_MA-INND_2022_HØST,KU_MA-INND_2022_HØST,MA-INND kull 22,active,,,
KU_MA-INND_2023_HØST,KU_MA-INND_2023_HØST,MA-INND kull 23,active,,,
KU_MA-INND_2024_HØST,KU_MA-INND_2024_HØST,MA-INND kull 24,active,,,
KU_MA-INN_2019_HØST,KU_MA-INN_2019_HØST,MA-INN H19,active,,,
KU_MA-INN_2020_HØST,KU_MA-INN_2020_HØST,MA-INN H20,active,,,
KU_MA-INN_2021_HØST,KU_MA-INN_2021_HØST,MA-INN H21,active,,,
KU_MA-INN_2022_HØST,KU_MA-INN_2022_HØST,MA-INN H22,active,,,
KU_MA-INN_2023_HØST,KU_MA-INN_2023_HØST,MA-INN H23,active,,,
KU_MA-INN_2024_HØST,KU_MA-INN_2024_HØST,MA-INN H24,active,,,
KU_MA-INN_2025_HØST,KU_MA-INN_2025_HØST,MA-INN 2025,active,,,
KU_MA-JOR_2017_HØST,KU_MA-JOR_2017_HØST,Masterstudenter jordmorfag 17H,active,,,
KU_MA-JOR_2018_HØST,KU_MA-JOR_2018_HØST,Masterstudenter jordmorfag 18H,active,,,
KU_MA-JOR_2019_HØST,KU_MA-JOR_2019_HØST,Masterstudenter jordmorfag 19H,active,,,
KU_MA-JOR_2020_HØST,KU_MA-JOR_2020_HØST,"Master i Jordmorfag, kull 20",active,,,
KU_MA-JOR_2021_HØST,KU_MA-JOR_2021_HØST,"Master i Jordmorfag, kull 21",active,,,
KU_MA-JOR_2022_HØST,KU_MA-JOR_2022_HØST,"Master i Jordmorfag, kull 22",active,,,
KU_MA-JOR_2023_HØST,KU_MA-JOR_2023_HØST,"Master i Jordmorfag, kull 23",active,,,
KU_MAJOR_2024_HØST,KU_MAJOR_2024_HØST,Master i jordmorfag,active,,,
KU_MAJOR_2025_HØST,KU_MAJOR_2025_HØST,Master i jordmorfag,active,,,
KU_MA-KBP4_2020_HØST,KU_MA-KBP4_2020_HØST,Master i kunnskapsbasert praksis i helse,active,,,
KU_MA-KBP4_2021_HØST,KU_MA-KBP4_2021_HØST,Master i kunnskapsbasert praksis Kull-21,active,,,
KU_MA-KBP4_2023_HØST,KU_MA-KBP4_2023_HØST,Master i kunnskapsbasert praksis,active,,,
KU_MAKPN_2025_HØST,KU_MAKPN_2025_HØST,Kunnskapsbasert praksis - kull 2025,active,,,
KU_MA-KSD_2018_HØST,KU_MA-KSD_2018_HØST,Master i klinisk sykepleie - Dia kull 18,active,,,
KU_MA-KSD_2020_HØST,KU_MA-KSD_2020_HØST,"Master i klinisk sykepleie - Diabetes,20",active,,,
KU_MA-KSD_2022_HØST,KU_MA-KSD_2022_HØST,"Master i klinisk sykepleie - Diabetes,22",active,,,
KU_MA-KSD_2024_HØST,KU_MA-KSD_2024_HØST,Master i klinisk sykepleie - Dia kull 24,active,,,
KU_MA-KSH_2018_HØST,KU_MA-KSH_2018_HØST,Master i klinisk sykepleie Helsesøster18,active,,,
KU_MA-KSH_2019_HØST,KU_MA-KSH_2019_HØST,Master i klinisk sykepleie Helsesøster19,active,,,
KU_MA-KSH_2020_HØST,KU_MA-KSH_2020_HØST,Master i klinisk sykepleie Helsesykepl20,active,,,
KU_MA-KSH_2021_HØST,KU_MA-KSH_2021_HØST,Master i klinisk sykepleie Helsesykepl21,active,,,
KU_MA-KSH_2022_HØST,KU_MA-KSH_2022_HØST,Master i klinisk sykepleie Helsesykepl22,active,,,
KU_MA-KSI_2017_HØST,KU_MA-KSI_2017_HØST,Master i klinisk sykepleie - Intensiv 17,active,,,
KU_MA-KSI_2018_HØST,KU_MA-KSI_2018_HØST,Master i klinisk sykepleie - Intensiv 18,active,,,
KU_MA-KSI_2019_HØST,KU_MA-KSI_2019_HØST,Master i klinisk sykepleie - Intensiv 19,active,,,
KU_MA-KSI_2020_HØST,KU_MA-KSI_2020_HØST,Master i klinisk sykepleie - Intensiv 20,active,,,
KU_MA-KSI_2021_HØST,KU_MA-KSI_2021_HØST,Master i klinisk sykepleie - Intensiv 21,active,,,
KU_MA-KSI_2022_HØST,KU_MA-KSI_2022_HØST,Master i klinisk sykepleie - Intensiv 22,active,,,
KU_MA-KSK_2018_HØST,KU_MA-KSK_2018_HØST,Master i klinisk sykepleie - Kardio 18,active,,,
KU_MA-KSK_2020_HØST,KU_MA-KSK_2020_HØST,Master i klinisk sykepleie - Kardio 20,active,,,
KU_MA-KSK_2022_HØST,KU_MA-KSK_2022_HØST,Master i klinisk sykepleie - Kardio 22,active,,,
KU_MA-KSK_2024_HØST,KU_MA-KSK_2024_HØST,Master i klinisk sykepleie - Kardio 24,active,,,
KU_MAMLT_2024_HØST,KU_MAMLT_2024_HØST,Medisinsk laboratorieteknologi 24,active,,,
KU_MAMLT_2025_HØST,KU_MAMLT_2025_HØST,Medisinsk laboratorieteknologi 25,active,,,
KU_MAM_2016_HØST,KU_MAM_2016_HØST,Allmenn maskin 16H,active,,,
KU_MAM_2017_HØST,KU_MAM_2017_HØST,Allmenn maskin 17H,active,,,
KU_MAM_2018_HØST,KU_MAM_2018_HØST,Allmenn maskin 18H,active,,,
KU_MAM_2019_HØST,KU_MAM_2019_HØST,Allmenn maskin 19,active,,,
KU_MAM_2020_HØST,KU_MAM_2020_HØST,Allmenn maskin kull 2020,active,,,
KU_MAM_2021_HØST,KU_MAM_2021_HØST,Allmenn maskin kull 2021,active,,,
KU_MAM_2022_HØST,KU_MAM_2022_HØST,Allmenn maskin kull 2022,active,,,
KU_MAM_2023_HØST,KU_MAM_2023_HØST,Allmenn maskin kull 2023,active,,,
KU_MAM_2024_HØST,KU_MAM_2024_HØST,Allmenn maskin kull 2024,active,,,
KU_MAM_2025_HØST,KU_MAM_2025_HØST,Allmenn maskin kull 2025,active,,,
KU_MA-PHA_2020_HØST,KU_MA-PHA_2020_HØST,Master i psykisk helse- og rusarbeid 20,active,,,
KU_MA-PHA_2021_HØST,KU_MA-PHA_2021_HØST,Master i psykisk helse- og rusarbeid 21,active,,,
KU_MA-PHA_2022_HØST,KU_MA-PHA_2022_HØST,Master i psykisk helse- og rusarbeid 22,active,,,
KU_MA-PHA_2023_HØST,KU_MA-PHA_2023_HØST,Master i psykisk helse- og rusarbeid 23,active,,,
KU_MAPHER_2024_HØST,KU_MAPHER_2024_HØST,"Master i psykisk helse- og rus, kull 24",active,,,
KU_MAPHER_2025_HØST,KU_MAPHER_2025_HØST,"Master i psykisk helse- og rus, kull 24",active,,,
KU_MARA_2021_HØST,KU_MARA_2021_HØST,"Master fam.terapi og rel.arbeid, kull 21",active,,,
KU_MARA_2022_HØST,KU_MARA_2022_HØST,"Master fam.terapi og rel.arbeid, kull 22",active,,,
KU_MARA_2023_HØST,KU_MARA_2023_HØST,"Master fam.terapi og rel.arbeid, kull 23",active,,,
KU_MARA_2024_HØST,KU_MARA_2024_HØST,"Master fam.terapi og rel.arbeid, kull 24",active,,,
KU_MARA_2025_HØST,KU_MARA_2025_HØST,"Master fam.terapi og rel.arbeid, kull 25",active,,,
KU_MARE_2020_HØST,KU_MARE_2020_HØST,Healthy Ageing and Rehabilitation,active,,,
KU_MARE_2022_HØST,KU_MARE_2022_HØST,Healthy Ageing and Rehabilitation,active,,,
KU_MARE_2024_HØST,KU_MARE_2024_HØST,Healthy Ageing and Rehabilitation,active,,,
KU_MAS-BRANN_2019_HØST,KU_MAS-BRANN_2019_HØST,Master i brannsikkerheit kull 2019,active,,,
KU_MAS-BRANN_2020_HØST,KU_MAS-BRANN_2020_HØST,Master i brannsikkerheit kull 2020,active,,,
KU_MAS-BRANN_2021_HØST,KU_MAS-BRANN_2021_HØST,Master i brannsikkerheit kull 2021,active,,,
KU_MAS-BRANN_2022_HØST,KU_MAS-BRANN_2022_HØST,Master i brannsikkerheit kull 2022,active,,,
KU_MAS-BR-DEL_2020_HØST,KU_MAS-BR-DEL_2020_HØST,Master brannsikkerheit deltid kull 2019,active,,,
KU_MAS-BR-DEL_2021_HØST,KU_MAS-BR-DEL_2021_HØST,Master brannsikkerheit deltid kull 2021,active,,,
KU_MAS-BR-DEL_2022_HØST,KU_MAS-BR-DEL_2022_HØST,Master brannsikkerheit deltid kull 2022,active,,,
KU_MASKA_2021_HØST,KU_MASKA_2021_HØST,Avansert klinisk allmennsjukepleie,active,,,
KU_MASKA_2022_HØST,KU_MASKA_2022_HØST,Avansert klinisk allmennsjukepleie 2022,active,,,
KU_MASKA_2023_HØST,KU_MASKA_2023_HØST,Avansert klinisk allmennsjukepleie 2023,active,,,
KU_MASKA_2024_HØST,KU_MASKA_2024_HØST,Avansert klinisk allmennsjukepleie,active,,,
KU_MASKA_2025_HØST,KU_MASKA_2025_HØST,Avansert klinisk allmennsjukepleie 2025,active,,,
KU_MASKS_2021_HØST,KU_MASKS_2021_HØST,Klinisk sykepleie - kliniske spesialitet,active,,,
KU_MASKS_2022_HØST,KU_MASKS_2022_HØST,Klinisk sykepleie - kliniske spesialitet,active,,,
KU_MASKS_2023_HØST,KU_MASKS_2023_HØST,Klinisk sykepleie - kliniske spesialitet,active,,,
KU_MASKS_2025_HØST,KU_MASKS_2025_HØST,Klinisk sykepleie - kliniske spesialitet,active,,,
KU_MASOD_2024_HØST,KU_MASOD_2024_HØST,Master i sosialvitenskap kull 2024,active,,,
KU_MASOD_2025_HØST,KU_MASOD_2025_HØST,Master i sosialvitenskap kull 2025,active,,,
KU_MASO_2022_HØST,KU_MASO_2022_HØST,Master i sosialvitenskap kull 2022,active,,,
KU_MASO_2023_HØST,KU_MASO_2023_HØST,Master i sosialvitenskap kull 2023,active,,,
KU_MASPEL_2021_HØST,KU_MASPEL_2021_HØST,Master kreative fag og lærepr. kull 2020,active,,,
KU_MASP_2023_HØST,KU_MASP_2023_HØST,Master i spesialsykepleie - kull 23,active,,,
KU_MASP_2024_HØST,KU_MASP_2024_HØST,Master i spesialsykepleie - kull 24,active,,,
KU_MASP_2025_HØST,KU_MASP_2025_HØST,Master i spesialsykepleie - kull 25,active,,,
KU_MBAKD_2021_HØST,KU_MBAKD_2021_HØST,"Master i barnehagekunnskap, deltid",active,,,
KU_MBAKS_2022_HØST,KU_MBAKS_2022_HØST,"Master i barnehagekunnskap, saml.basert",active,,,
KU_MBAKS_2023_HØST,KU_MBAKS_2023_HØST,"Master i barnehagekunnskap, saml.basert",active,,,
KU_MBAKS_2024_HØST,KU_MBAKS_2024_HØST,"Master i barnehagekunnskap, saml.basert",active,,,
KU_MBAKS_2025_HØST,KU_MBAKS_2025_HØST,"Master i barnehagekunnskap, saml.basert",active,,,
KU_MDIP_2021_VÅR,KU_MDIP_2021_VÅR,Master i didaktiske praksiser,active,,,
KU_MDIP_2022_VÅR,KU_MDIP_2022_VÅR,Master i didaktiske praksiser,active,,,
KU_MDIP_2023_HØST,KU_MDIP_2023_HØST,Master i didaktiske praksiser- TEST,active,,,
KU_MDIP_2023_VÅR,KU_MDIP_2023_VÅR,Master i didaktiske praksiser,active,,,
KU_MDIP_2024_VÅR,KU_MDIP_2024_VÅR,Master i didaktiske praksiser,active,,,
KU_MDIP_2025_VÅR,KU_MDIP_2025_VÅR,Master i didaktiske praksiser,active,,,
KU_MDIP_2026_VÅR,KU_MDIP_2026_VÅR,Master i didaktiske praksiser,active,,,
KU_MGBBE_2020_HØST,KU_MGBBE_2020_HØST,Grunnskolelærerutdanning 1.-7. trinn 20h,active,,,
KU_MGBBE_2021_HØST,KU_MGBBE_2021_HØST,Grunnskolelærerutdanning 1.-7. trinn 21h,active,,,
KU_MGBBE_2022_HØST,KU_MGBBE_2022_HØST,Grunnskolelærerutdanning 1.-7. trinn 22h,active,,,
KU_MGBBE_2023_HØST,KU_MGBBE_2023_HØST,Grunnskolelærerutdanning 1.-7. trinn 23h,active,,,
KU_MGBBE_2024_HØST,KU_MGBBE_2024_HØST,Grunnskolelærerutdanning 1.-7. trinn 24h,active,,,
KU_MGBBE_2025_HØST,KU_MGBBE_2025_HØST,Grunnskolelærerutdanning 1.-7. trinn 25h,active,,,
KU_MGBNS_2022_HØST,KU_MGBNS_2022_HØST,"GLU 1-7, nett- og samlingsbasert",active,,,
KU_MGBNS_2023_HØST,KU_MGBNS_2023_HØST,"GLU 1-7, nett- og samlingsbasert",active,,,
KU_MGBSO_2020_HØST,KU_MGBSO_2020_HØST,"Grunnskulelærar 1.-7. trinn,20H, Sogndal",active,,,
KU_MGBSO_2021_HØST,KU_MGBSO_2021_HØST,"Grunnskulelærar 1.-7. trinn,21H, Sogndal",active,,,
KU_MGBSO_2022_HØST,KU_MGBSO_2022_HØST,"Grunnskulelærar 1.-7. trinn,22H, Sogndal",active,,,
KU_MGBSO_2023_HØST,KU_MGBSO_2023_HØST,"Grunnskulelærar 1.-7. trinn,23H, Sogndal",active,,,
KU_MGBSO_2024_HØST,KU_MGBSO_2024_HØST,"Grunnskulelærar 1.-7. trinn,24H, Sogndal",active,,,
KU_MGBSO_2025_HØST,KU_MGBSO_2025_HØST,"Grunnskulelærar 1.-7. trinn,25H, Sogndal",active,,,
KU_MGBST_2020_HØST,KU_MGBST_2020_HØST,Master Grunnskolelærer 1-7 Stord 20H,active,,,
KU_MGBST_2021_HØST,KU_MGBST_2021_HØST,Master Grunnskolelærer 1-7 Stord 21H,active,,,
KU_MGBST_2022_HØST,KU_MGBST_2022_HØST,Master Grunnskolelærer 1-7 Stord 22H,active,,,
KU_MGBST_2023_HØST,KU_MGBST_2023_HØST,Master Grunnskolelærer 1-7 Stord 23H,active,,,
KU_MGBST_2024_HØST,KU_MGBST_2024_HØST,Master Grunnskolelærer 1-7 Stord 24H,active,,,
KU_MGBST_2025_HØST,KU_MGBST_2025_HØST,Master Grunnskolelærer 1-7 Stord 25H,active,,,
KU_MGFOR_2023_VÅR,KU_MGFOR_2023_VÅR,Forskerlinje GLU,active,,,
KU_MGFOR_2024_VÅR,KU_MGFOR_2024_VÅR,Forskerlinje GLU,active,,,
KU_MGFOR_2025_VÅR,KU_MGFOR_2025_VÅR,Forskerlinje GLU,active,,,
KU_MGFOR_2026_VÅR,KU_MGFOR_2026_VÅR,Forskerlinje GLU,active,,,
KU_MGUBE_2020_HØST,KU_MGUBE_2020_HØST,Grunnskolelærerutdanning 5.-10. trinn 20,active,,,
KU_MGUBE_2021_HØST,KU_MGUBE_2021_HØST,Grunnskolelærerutdanning 5.-10. trinn 21,active,,,
KU_MGUBE_2022_HØST,KU_MGUBE_2022_HØST,Grunnskolelærerutdanning 5.-10. trinn 22,active,,,
KU_MGUBE_2023_HØST,KU_MGUBE_2023_HØST,Grunnskolelærerutdanning 5.-10. trinn 23,active,,,
KU_MGUBE_2024_HØST,KU_MGUBE_2024_HØST,Grunnskolelærerutdanning 5.-10. trinn 24,active,,,
KU_MGUBE_2025_HØST,KU_MGUBE_2025_HØST,Grunnskolelærerutdanning 5.-10. trinn 25,active,,,
KU_MGUSO_2020_HØST,KU_MGUSO_2020_HØST,"Grunnskulelærar 5.-10. trinn,20H,Sogndal",active,,,
KU_MGUSO_2021_HØST,KU_MGUSO_2021_HØST,"Grunnskulelærar 5.-10. trinn,21H,Sogndal",active,,,
KU_MGUSO_2022_HØST,KU_MGUSO_2022_HØST,"Grunnskulelærar 5.-10. trinn,22H,Sogndal",active,,,
KU_MGUSO_2023_HØST,KU_MGUSO_2023_HØST,"Grunnskulelærar 5.-10. trinn,23H,Sogndal",active,,,
KU_MGUSO_2024_HØST,KU_MGUSO_2024_HØST,"Grunnskulelærar 5.-10. trinn,24H,Sogndal",active,,,
KU_MGUSO_2025_HØST,KU_MGUSO_2025_HØST,"Grunnskulelærar 5.-10. trinn,25H,Sogndal",active,,,
KU_MGUST_2020_HØST,KU_MGUST_2020_HØST,Master Grunnskolelærer 5-10 Stord 20H,active,,,
KU_MGUST_2021_HØST,KU_MGUST_2021_HØST,Master Grunnskolelærer 5-10 Stord 21H,active,,,
KU_MGUST_2022_HØST,KU_MGUST_2022_HØST,Master Grunnskolelærer 5-10 Stord 22H,active,,,
KU_MGUST_2023_HØST,KU_MGUST_2023_HØST,Master Grunnskolelærer 5-10 Stord 23H,active,,,
KU_MGUST_2024_HØST,KU_MGUST_2024_HØST,Master Grunnskolelærer 5-10 Stord 24H,active,,,
KU_MGUST_2025_HØST,KU_MGUST_2025_HØST,Master Grunnskolelærer 5-10 Stord 25H,active,,,
KU_MIDRN_2025_HØST,KU_MIDRN_2025_HØST,"Master i idrettsvitenskap, 25H",active,,,
KU_MIDR_2023_HØST,KU_MIDR_2023_HØST,"Master i idrettsvitenskap, 23H",active,,,
KU_MIDR_2024_HØST,KU_MIDR_2024_HØST,"Master i idrettsvitenskap, 24H",active,,,
KU_MIL-MA_2017_HØST,KU_MIL-MA_2017_HØST,Innovasjon og ledelse Master,active,,,
KU_MIL-MA_2018_HØST,KU_MIL-MA_2018_HØST,Innovasjon og ledelse Master,active,,,
KU_MIL-MA_2019_HØST,KU_MIL-MA_2019_HØST,Innovasjon og ledelse Master,active,,,
KU_MIL-MA_2020_HØST,KU_MIL-MA_2020_HØST,Innovasjon og ledelse,active,,,
KU_MIL-MA_2021_HØST,KU_MIL-MA_2021_HØST,Innovasjon og ledelse,active,,,
KU_MIL-MA_2022_HØST,KU_MIL-MA_2022_HØST,Innovasjon og ledelse,active,,,
KU_MIL-MA_2023_HØST,KU_MIL-MA_2023_HØST,Master innovasjon og ledelse,active,,,
KU_MIL-MA_2024_HØST,KU_MIL-MA_2024_HØST,MIL-MA 24H,active,,,
KU_MIL-MA_2025_HØST,KU_MIL-MA_2025_HØST,Master innovasjon og ledelse,active,,,
KU_MMT_2016_HØST,KU_MMT_2016_HØST,Marinteknikk,active,,,
KU_MMT_2017_HØST,KU_MMT_2017_HØST,Marinteknikk 17,active,,,
KU_MMT_2018_HØST,KU_MMT_2018_HØST,Marinteknikk 18,active,,,
KU_MMT_2019_HØST,KU_MMT_2019_HØST,Marinteknikk 19,active,,,
KU_MMT_2020_HØST,KU_MMT_2020_HØST,Marinteknikk kull 2020,active,,,
KU_MMT_2021_HØST,KU_MMT_2021_HØST,Marinteknikk kull 2021,active,,,
KU_MMT_2022_HØST,KU_MMT_2022_HØST,Marinteknikk kull 2022,active,,,
KU_MMT_2023_HØST,KU_MMT_2023_HØST,Marinteknikk kull 2023,active,,,
KU_MMT_2024_HØST,KU_MMT_2024_HØST,Marinteknikk kull 2024,active,,,
KU_MMT_2025_HØST,KU_MMT_2025_HØST,Marinteknikk kull 2025,active,,,
KU_MPPUA_2025_HØST,KU_MPPUA_2025_HØST,Master med integrert PPU,active,,,
KU_MPPU_2023_HØST,KU_MPPU_2023_HØST,Master med integrert PPU,active,,,
KU_MPPU_2024_HØST,KU_MPPU_2024_HØST,Master med integrert PPU,active,,,
KU_MPR_2016_HØST,KU_MPR_2016_HØST,16H Produksjonsteknikk,active,,,
KU_MPR_2017_HØST,KU_MPR_2017_HØST,17H Produksjonsteknikk,active,,,
KU_MPR_2018_HØST,KU_MPR_2018_HØST,18H Produksjonsteknikk,active,,,
KU_MPR_2019_HØST,KU_MPR_2019_HØST,Produksjonsteknikk 19,active,,,
KU_MPR_2020_HØST,KU_MPR_2020_HØST,Produksjonsteknikk kull 2020,active,,,
KU_MPR_2022_HØST,KU_MPR_2022_HØST,Brk. prod. og sirkulærøkonomi kull 2022,active,,,
KU_MPR_2023_HØST,KU_MPR_2023_HØST,Brk. prod. og sirkulærøkonomi kull 2023,active,,,
KU_MPR_2024_HØST,KU_MPR_2024_HØST,Brk. prod. og sirkulærøkonomi kull 2024,active,,,
KU_MPR_2025_HØST,KU_MPR_2025_HØST,Brk. prod. og sirkulærøkonomi kull 2025,active,,,
KU_MPUV_2021_HØST,KU_MPUV_2021_HØST,Master i praktisk utdanningsvitenskap,active,,,
KU_MPUV_2021_VÅR,KU_MPUV_2021_VÅR,Master i praktisk utdanningsvitenskap,active,,,
KU_MPUV_2022_VÅR,KU_MPUV_2022_VÅR,Master i praktisk utdanningsvitenskap,active,,,
KU_MPUV_2023_VÅR,KU_MPUV_2023_VÅR,Master i praktisk utdanningsvitenskap,active,,,
KU_MPUV_2024_VÅR,KU_MPUV_2024_VÅR,Master i praktisk utdanningsvitenskap,active,,,
KU_MPUV_2025_VÅR,KU_MPUV_2025_VÅR,Master i praktisk utdanningsvitenskap,active,,,
KU_MPUV_2026_VÅR,KU_MPUV_2026_VÅR,Master i praktisk utdanningsvitenskap,active,,,
KU_MSB_2020_HØST,KU_MSB_2020_HØST,Master of Science in Business 20H,active,,,
KU_MSB_2021_HØST,KU_MSB_2021_HØST,Master of Science in Business 21H,active,,,
KU_MSB_2022_HØST,KU_MSB_2022_HØST,Master of Science in Business 22H,active,,,
KU_MSB_2023_HØST,KU_MSB_2023_HØST,Master of Science in Business 23H,active,,,
KU_MSB_2024_HØST,KU_MSB_2024_HØST,Master of Science in Business 24H,active,,,
KU_MSB_2025_HØST,KU_MSB_2025_HØST,Master of Science in Business 25H,active,,,
KU_MSFH_2020_HØST,KU_MSFH_2020_HØST,MSFH Kull 2020 Høst,active,,,
KU_MSFH_2021_HØST,KU_MSFH_2021_HØST,MSFH Kull 2021 Høst,active,,,
KU_MSFH_2022_HØST,KU_MSFH_2022_HØST,MSFH Kull 2022 Høst,active,,,
KU_MSFH_2023_HØST,KU_MSFH_2023_HØST,MSFH Kull 2023 Høst,active,,,
KU_MSFH_2024_HØST,KU_MSFH_2024_HØST,MSFH Kull 2024 Høst,active,,,
KU_MSFH_2025_HØST,KU_MSFH_2025_HØST,MSFH Kull 2025 Høst,active,,,
KU_MUS60_2024_HØST,KU_MUS60_2024_HØST,Musikk årsenhet,active,,,
KU_MUS60_2025_HØST,KU_MUS60_2025_HØST,Musikk årsenhet,active,,,
KU_NAB-EMNER_2023_HØST,KU_NAB-EMNER_2023_HØST,Enkeltemner nautikk,active,,,
KU_NAB-EMNER_2023_VÅR,KU_NAB-EMNER_2023_VÅR,Enkeltemner nautikk,active,,,
KU_NAB-EMNER_2024_HØST,KU_NAB-EMNER_2024_HØST,Enkeltemner nautikk,active,,,
KU_NAB-EMNER_2024_VÅR,KU_NAB-EMNER_2024_VÅR,Enkeltemner nautikk,active,,,
KU_NAB-EMNER_2025_VÅR,KU_NAB-EMNER_2025_VÅR,Enkeltemner nautikk,active,,,
KU_O-VBB_2023_HØST,KU_O-VBB_2023_HØST,Vurdering av barnas beste,active,,,
KU_O-VBB_2024_HØST,KU_O-VBB_2024_HØST,Vurdering av barnas beste,active,,,
KU_O-VBB_2025_HØST,KU_O-VBB_2025_HØST,Vurdering av barnas beste,active,,,
KU_O15LEL_2020_HØST,KU_O15LEL_2020_HØST,Lean ledelse,active,,,
KU_O15LEL_2021_HØST,KU_O15LEL_2021_HØST,Lean ledelse,active,,,
KU_O15LEL_2022_HØST,KU_O15LEL_2022_HØST,Lean forbedringsledelse ,active,,,
KU_O15LEL_2022_VÅR,KU_O15LEL_2022_VÅR,Lean forbedringsledelse ,active,,,
KU_O15LEL_2023_HØST,KU_O15LEL_2023_HØST,Lean forbedringsledelse ,active,,,
KU_O15LEL_2024_HØST,KU_O15LEL_2024_HØST,Lean forbedringsledelse ,active,,,
KU_PHDCS_2016_VÅR,KU_PHDCS_2016_VÅR,Kull 2016-VÅR,active,,,
KU_PHDCS_2017_HØST,KU_PHDCS_2017_HØST,PhD: Computer Science,active,,,
KU_PHDCS_2017_VÅR,KU_PHDCS_2017_VÅR,Kull 2017-VÅR,active,,,
KU_PHDCS_2018_HØST,KU_PHDCS_2018_HØST,Kull 2018-HØST,active,,,
KU_PHDCS_2018_VÅR,KU_PHDCS_2018_VÅR,Kull 2018-VÅR,active,,,
KU_PHDCS_2019_VÅR,KU_PHDCS_2019_VÅR,Kull 2019-VÅR,active,,,
KU_PHDCS_2020_HØST,KU_PHDCS_2020_HØST,Kull 2020-HØST,active,,,
KU_PHDCS_2021_HØST,KU_PHDCS_2021_HØST,Kull 2021-HØST,active,,,
KU_PHDCS_2022_HØST,KU_PHDCS_2022_HØST,Kull 2022-HØST,active,,,
KU_PHDCS_2023_HØST,KU_PHDCS_2023_HØST,Kull 2023-HØST,active,,,
KU_PHDCS_2023_VÅR,KU_PHDCS_2023_VÅR,Kull 2023-VÅR,active,,,
KU_PHDCS_2024_VÅR,KU_PHDCS_2024_VÅR,Kull 2024-VÅR,active,,,
KU_PHDE_2020_HØST,KU_PHDE_2020_HØST,Ph.d Enkeltemner,active,,,
KU_PHDE_2021_HØST,KU_PHDE_2021_HØST,Ph.d Enkeltemner,active,,,
KU_PHDE_2021_VÅR,KU_PHDE_2021_VÅR,Ph.d Enkeltemner,active,,,
KU_PHDE_2022_HØST,KU_PHDE_2022_HØST,Ph.d Enkeltemner,active,,,
KU_PHDE_2022_VÅR,KU_PHDE_2022_VÅR,Ph.d Enkeltemner,active,,,
KU_PHDE_2023_HØST,KU_PHDE_2023_HØST,Ph.d Enkeltemner,active,,,
KU_PHDE_2023_VÅR,KU_PHDE_2023_VÅR,Ph.d Enkeltemner,active,,,
KU_PHDE_2024_HØST,KU_PHDE_2024_HØST,Ph.d Enkeltemner,active,,,
KU_PHDE_2024_VÅR,KU_PHDE_2024_VÅR,Ph.d Enkeltemner,active,,,
KU_PHDE_2025_HØST,KU_PHDE_2025_HØST,Ph.d Enkeltemner,active,,,
KU_PHDE_2025_VÅR,KU_PHDE_2025_VÅR,Ph.d Enkeltemner,active,,,
KU_PHDE_2026_VÅR,KU_PHDE_2026_VÅR,Ph.d Enkeltemner,active,,,
KU_PHDH_2019_HØST,KU_PHDH_2019_HØST,"Ph.d.-studium i helse, funksjon og delta",active,,,
KU_PHDH_2020_HØST,KU_PHDH_2020_HØST,Kull 2020-HØST,active,,,
